Categoria,Precio,Nombre_Perfume,Marca,Nombre_Cliente,Apellido_Cliente,Edad,Fecha_Compra,Email,Total,Cesta
Mujer,306,Pure Musc, Lancome,Carmen,Diaz,36,2024-01-06,hildafeliu@example.net,706,24
Mujer,90,Good Girl,Chloe,Luisa,Medina,40,2024-01-04,inespol@example.org,592,25
Mujer,253,Femme Intense,Thierry Mugler,Alicia,Fernandez,26,2024-01-05,elodiabauza@example.com,250,7
Mujer,402,Libre Le Parfum,Georgio Armani,Nuria,Alvarez,39,2024-01-01,morenacastaneda@example.net,307,5
Mujer,630,Femme Parfum,Cacharel,Marina,Iglesias,28,2024-01-22,celestinasantana@example.org,106,23
Mujer,737,The Scent Her,Jimmy Choo,Carolina,Luna,38,2024-01-02,panchonicolau@example.org,387,22
Mujer,383,Alien her,Dior,Natalia,Castillo,26,2024-02-08,araceli35@example.net,103,5
Mujer,626,Q,Prada,Julia,Serrano,66,2024-02-27,ruy93@example.org,585,22
Mujer,747,My Way Nectar, Lancome,Ana,Torres,29,2024-01-08,anita86@example.net,883,10
Mujer,450,Mon G Bloom,Jimmy Choo,Gloria,Dominguez,63,2024-02-04,mariabas@example.com,227,5
Mujer,364,Paradoxe EDP,Thierry Mugler,Leticia,Rubio,36,2024-01-23,farteaga@example.com,884,3
Mujer,547,Idole Aura,Prada,Gloria,Nunez,36,2024-01-31,fulgencio67@example.net,197,9
Mujer,177,Infusion de Figue,Jean Paul Gaultier,Pilar,Gutierrez,39,2024-01-12,larreajenaro@example.com,348,12
Mujer,463,The only one,Dior,Cristina,Santos,54,2024-02-02,zespana@example.com,667,2
Mujer,184,Very Good Girl Glam,Jimmy Choo,Leticia,Diaz,66,2024-02-13,benjaminluque@example.com,114,10
Mujer,142,Poison EDP,Jimmy ChooCarolina Herrera,Clara,Gutierrez,39,2024-01-06,micaela52@example.net,521,13
Mujer,366,L Interdir Rouge,Bad Boy Elixir,Marta,Romero,44,2024-02-05,felixcrespo@example.org,272,17
Mujer,343,Idole nectar,Jean Paul Gaultier,Beatriz,Alvarez,63,2024-02-24,benjamin66@example.com,695,4
Mujer,278,Rose Passion,Bad Boy Elixir,Monica,Gonzalez del Olmo,43,2024-02-24,juliepena@example.org,695,24
Mujer,110,The only one her,Prada,Nuria,Santos,67,2024-02-11,epifanio26@example.com,440,25
Mujer,410,Lady Million,Chloe,Pilar,Diaz,34,2024-02-10,amarilisferrero@example.net,510,11
Mujer,619,Scandal Le Parfum,Georgio Armani,Ines,Lozano,65,2024-01-10,sosaberto@example.org,446,6
Mujer,626,Very Good Girl EDP,Adolfo Dominguez,Marina,Torres,48,2024-02-09,bautistabenito@example.net,430,19
Mujer,267,Paradoxe Intense,Dior,Isabel,Iglesias,23,2024-01-09,asdrubal18@example.net,440,5
Mujer,68,Black Opium extreme,Cacharel,Lorena,Rodriguezi,28,2024-02-24,dalcalde@example.com,414,24
Mujer,629,Femme Intense,Zadig & Voltaire,Rocio,Gutierrez,28,2024-01-09,asdrubalballester@example.org,524,1
Mujer,215,Olympea Solar,Thierry Mugler,Paula,Guerrero,20,2024-02-23,alvaradoeliseo@example.org,73,18
Mujer,505,Black Opium extreme,Cacharel,Diana,Cortes,43,2024-02-19,vsierra@example.com,559,21
Mujer,320,Good Girl,Chloe,Maria,Ortiz,51,2024-02-26,verdejoponcio@example.net,339,24
Mujer,224,Paradoxe EDP,Jean Paul Gaultier,Lorena,Iglesias,51,2024-01-01,cerdamontserrat@example.com,347,13
Mujer,447,La Vie Est Belle Intense,Chloe,Clara,Ortiz,51,2024-02-25,silviaabad@example.net,751,7
Mujer,120,Very Good Girl Glam,Cacharel,Diana,Molina,51,2024-02-18,xcarrera@example.com,623,23
Mujer,690,Code Absolu woman,Cacharel,Rocio,Guerrero,58,2024-01-21,llamasaurea@example.com,182,5
Mujer,559,Paradoxe Intense,Cacharel,Rosa,Lozano,41,2024-02-15,xbermudez@example.com,75,1
Mujer,334,My Way Nectar,Dior,Ines,Molina,46,2024-02-13,leonel37@example.org,784,1
Mujer,673,La Belle Garden ,Cacharel,Diana,Serrano,19,2024-02-16,ferrandezsalome@example.com,839,14
Mujer,54,Femme Intense,Bad Boy Elixir,Paula,Nunez,18,2024-02-13,teobaldobustos@example.net,85,22
Mujer,532,L Interdir Rouge,Jimmy Choo,Beatriz,Navarro,69,2024-02-15,martinernesto@example.net,105,12
Mujer,732,Si Passione,Dior,Miriam,Garcia,24,2024-01-11,benjamin90@example.com,407,13
Mujer,118,Si Passione,Thierry Mugler,Laura,Alvarez,70,2024-02-14,hmanuel@example.net,399,10
Mujer,243,La Belle Garden ,Jimmy Choo,Lucia,Alvarez,67,2024-02-20,zalmansa@example.org,624,6
Mujer,284,Libre EDT,Jimmy Choo,Vanessa,Gimenez,19,2024-02-12,julio40@example.net,70,2
Mujer,134,Infusion de Figue,Cacharel,Verónica,Iglesias,65,2024-01-26,lucia02@example.net,50,20
Mujer,676,Olympea Solar,Adolfo Dominguez,Vanessa,Herrera,46,2024-02-23,bibiana04@example.com,767,21
Mujer,389,Imperatrice 3,Marc Jacobs,Elena,Santos,38,2024-01-23,wllano@example.net,513,25
Mujer,380,Fleur D Oranger,Dior,Rocio,Lopez,51,2024-02-18,jordannazaret@example.net,255,24
Mujer,725,Libre EDT,Chloe,Maria,Dominguez,63,2024-01-12,salgadonadia@example.com,665,5
Mujer,316,Black Opium over red,Jimmy Choo,Rosa,Navarro,45,2024-01-20,samanta72@example.net,870,8
Mujer,355,Paradoxe EDP,Chloe,Rosa,Calvo,65,2024-01-23,carlos95@example.net,218,10
Mujer,576,J Adore EDP,Jean Paul Gaultier,Isabel,Gutierrez,43,2024-01-27,cornejomarcia@example.org,351,5
Mujer,660,Black Opium over red,Jean Paul Gaultier,Sara,Rubio,60,2024-02-27,espejojose-carlos@example.org,519,18
Mujer,341,Miss Dior,Zadig & Voltaire,Verónica,Molina,47,2024-02-17,fuerteslina@example.com,707,18
Mujer,710,Black Opium over red,Jean Paul Gaultier,Carolina,Morales,25,2024-02-26,albanooliver@example.net,782,18
Mujer,746,The only one,Chloe,Julia,Garcia,52,2024-02-23,hernandopetrona@example.net,401,3
Mujer,227,Idole Aura,Bad Boy Elixir,Diana,Gutierrez,49,2024-01-17,areyes@example.net,314,17
Mujer,525,Paradoxe Intense,Jimmy Choo,Elena,Molina,36,2024-01-22,francisco-jose70@example.net,702,22
Mujer,678,Si Passione,Dior,Alicia,Ortiz,44,2024-01-28,marcioduque@example.org,154,11
Mujer,314,Good Girl Supreme, Lancome,Gloria,Cortes,63,2024-02-05,gvergara@example.org,140,21
Mujer,566,La Belle Parfum,Jean Paul Gaultier,Diana,Montero,38,2024-01-13,anitalosa@example.net,494,21
Mujer,611,My Way Intense,Bad Boy Elixir,Leticia,Romero,50,2024-02-07,carmelitarios@example.org,815,7
Mujer,473,My Way Nectar,Jean Paul Gaultier,Beatriz,Gomez,26,2024-02-02,leonorcarrera@example.com,165,6
Mujer,292,The Scent Her,Jean Paul Gaultier,Ines,Santos,55,2024-02-09,marcochaparro@example.org,194,23
Mujer,390,Black Opium over red, Lancome,Miriam,Torres,61,2024-02-22,isauralanda@example.com,451,14
Mujer,256,Black Opium extreme,Dior,Julia,Iglesias,51,2024-02-02,pratadrian@example.org,728,11
Mujer,747,Good Girl Blush,Georgio Armani,Nuria,Rubio,54,2024-02-07,wcasanovas@example.net,472,25
Mujer,578,Idole Aura, Lancome,Silvia,Guerrero,42,2024-01-25,rodaroque@example.com,683,6
Mujer,480,Chloe absolute,Jean Paul Gaultier,Marta,Castillo,19,2024-01-04,pilaralcalde@example.com,271,2
Mujer,498,My Way Nectar,Jimmy ChooCarolina Herrera,Nerea,Fernandez,69,2024-02-04,franciscogabriela@example.com,512,11
Mujer,422,Paradoxe EDP,Dior,Ines,Alvarez,36,2024-01-07,gloriasandoval@example.com,838,1
Mujer,282,Femme Intense,Chloe,Paula,Lopez,68,2024-02-03,mateo70@example.net,838,14
Mujer,424,J Adore EDP,Jimmy Choo,Clara,Iglesias,70,2024-01-24,ecuesta@example.org,669,22
Mujer,102,My Way Intense,Jean Paul Gaultier,Lorena,Alvarez,38,2024-02-03,marcialrocha@example.net,699,12
Mujer,157,La Petite Noire Rose,Dior,Raquel,Lozano,33,2024-01-24,eusebionunez@example.net,855,8
Mujer,372,The only one her,Prada,Rocio,Rodriguezi,56,2024-02-14,humberto72@example.net,506,23
Mujer,172,Classique for her, Lancome,Alicia,Perez,51,2024-02-04,nromero@example.net,571,6
Mujer,270,La Vie Est Belle Intense,Georgio Armani,Cristina,Montero,50,2024-01-20,dmorera@example.org,161,21
Mujer,327,La Belle Garden ,Jimmy ChooCarolina Herrera,Alicia,Lozano,33,2024-02-23,fpujol@example.com,896,6
Mujer,339,Musc Noir for her,Thierry Mugler,Lucia,Herrera,65,2024-01-02,hrios@example.net,857,9
Mujer,267,Dior Addict,Chloe,Rocio,Garcia,59,2024-02-14,bienvenidagallego@example.com,834,7
Mujer,307,Femme Intense,Jimmy Choo,Rosa,Lozano,39,2024-01-05,augustorivero@example.net,824,9
Mujer,362,Poison EDP,Adolfo Dominguez,Natalia,Ortiz,36,2024-02-09,tvilla@example.net,719,19
Mujer,628,Miss Dior,Jean Paul Gaultier,Rocio,Alvarez,24,2024-01-09,adelaida19@example.com,168,1
Mujer,199,Black Opium green,Prada,Elena,Lopez,60,2024-01-17,armando56@example.net,129,7
Mujer,243,Very Good Girl EDP,Adolfo Dominguez,Carolina,Martinez,57,2024-01-02,ceferinocardona@example.com,194,18
Mujer,234,Poison EDP,Chloe,Carmen,Montero,19,2024-02-16,mcanales@example.com,866,16
Mujer,145,This is Her ,Jimmy ChooCarolina Herrera,Rocio,Nunez,70,2024-02-12,maximo69@example.net,402,15
Mujer,128,Chloe absolute,Georgio Armani,Marta,Rodriguezi,55,2024-01-08,caballeroestefania@example.org,447,12
Mujer,255,Si Passione,Dior,Alicia,Gomez,45,2024-02-13,fcoloma@example.org,52,16
Mujer,379,La Belle Garden ,Dior,Carmen,Dominguez,33,2024-01-03,haroldo82@example.com,791,17
Mujer,704,Q,Dior,Rosa,Alvarez,18,2024-02-10,hvalero@example.org,279,7
Mujer,147,Olympea Solar,Jimmy ChooCarolina Herrera,Teresa,Ortega,69,2024-02-22,anoriega@example.org,886,18
Mujer,525,Q,Chloe,Sara,Molina,18,2024-02-23,lamasdaniel@example.com,138,3
Mujer,191,Fleur D Oranger,Bad Boy Elixir,Clara,Rodriguezi,59,2024-01-28,ribalazaro@example.org,824,1
Mujer,612,Idole nectar,Chloe,Carmen,Nunez,25,2024-01-14,sancho78@example.org,868,10
Mujer,714,Rose Passion, Lancome,Beatriz,Santos,41,2024-01-13,padillaangelino@example.com,473,20
Mujer,172,Poison EDP,Bad Boy Elixir,Lucia,Ortega,49,2024-01-09,carmela17@example.org,818,16
Mujer,603,Poison EDP,Dior,Lucia,Medina,63,2024-01-21,belenlara@example.org,221,22
Mujer,510,Pure Musc,Dior,Gloria,Molina,29,2024-02-02,paniaguaarmida@example.net,415,16
Mujer,134,La Petite Noire Rose,Prada,Nuria,Guerrero,24,2024-01-11,linopujol@example.org,519,13
Mujer,342,Femme Intense,Zadig & Voltaire,Esther,Torres,70,2024-02-08,andresbarcena@example.com,561,22
Mujer,51,Femme intense,Dior,Beatriz,Montero,63,2024-02-01,gracianamerino@example.net,87,4
Mujer,472,L Interdir Rouge,Thierry Mugler,Teresa,Guzman,29,2024-02-22,cepedaguadalupe@example.com,724,2
Mujer,579,Miss Dior,Prada,Paula,Marin,40,2024-01-18,leandrobarba@example.org,39,3
Mujer,656,Good Girl,Jimmy Choo,Miriam,Garcia,64,2024-02-12,saritaaznar@example.net,612,10
Mujer,76,212 heroes her,Adolfo Dominguez,Isabel,Molina,50,2024-01-14,sebastian86@example.org,377,17
Mujer,539,Good Girl Supreme,Dior,Pilar,Ramírez,69,2024-01-05,cgarzon@example.org,122,11
Mujer,359,Libre EDT,Chloe,Julia,Gomez,32,2024-01-27,qpastor@example.net,47,6
Mujer,136,The only one her,Adolfo Dominguez,Gloria,Guerrero,61,2024-01-16,conchaherranz@example.net,532,15
Mujer,492,The Scent Her,Jimmy Choo,Clara,Romero,66,2024-01-27,adadiaafrica@example.com,177,1
Mujer,656,My Way Nectar, Lancome,Carmen,Marin,25,2024-01-22,adelia33@example.net,823,22
Mujer,605,Divine,Jean Paul Gaultier,Alicia,Vázquez,24,2024-01-19,oliveignacio@example.org,150,19
Mujer,488,Black Opium over red,Dior,Leticia,Serrano,49,2024-02-25,arielizaguirre@example.com,391,4
Mujer,260,Si Passione,Prada,Alicia,Herrera,63,2024-02-27,walba@example.net,890,23
Mujer,646,Very Good Girl EDP,Jimmy Choo,Maria,Suarez,67,2024-01-22,viviana09@example.com,96,4
Mujer,339,My Way Nectar,Cacharel,Luisa,Gimenez,19,2024-02-03,gvillalobos@example.com,128,5
Mujer,613,Infusion de Figue,Jean Paul Gaultier,Patricia,Gomez,45,2024-02-11,cruz78@example.org,737,10
Mujer,750,Lady Million,Jean Paul Gaultier,Gloria,Luna,54,2024-02-07,javieramenendez@example.org,867,10
Mujer,384,La Vie Est Belle Intense,Prada,Carmen,Vázquez,59,2024-02-13,barraldorita@example.net,52,25
Mujer,710,Musc Noir for her,Dior,Miriam,Suarez,33,2024-01-25,adalbertopalomares@example.net,204,24
Mujer,491,Good Girl,Jimmy ChooCarolina Herrera,Lorena,Martinez,51,2024-02-22,macarena74@example.com,425,6
Mujer,722,Miss Dior,Jimmy Choo,Pilar,Gonzalez del Olmo,27,2024-01-03,cecilia74@example.com,785,6
Mujer,629,Femme intense,Adolfo Dominguez,Patricia,Medina,24,2024-02-27,bartolomepaco@example.com,127,18
Mujer,383,Musc Noir for her,Zadig & Voltaire,Nerea,Garcia,26,2024-02-05,juliana86@example.org,117,2
Mujer,627,This is Her ,Adolfo Dominguez,Natalia,Nunez,33,2024-01-15,vivianariba@example.net,582,2
Mujer,181,Divine,Jimmy Choo,Natalia,Herrera,37,2024-01-04,aurelianocampo@example.com,562,2
Mujer,659,Devotion,Jimmy ChooCarolina Herrera,Laura,Ramírez,58,2024-02-16,tpintor@example.com,833,8
Mujer,435,Paradoxe Intense,Bad Boy Elixir,Maria,Perez,62,2024-01-11,nbenavent@example.org,534,14
Mujer,193,Poison EDT,Dior,Paula,Dominguez,67,2024-02-08,peinadopaula@example.net,564,24
Mujer,313,Divine,Marc Jacobs,Raquel,Ramos,29,2024-02-11,wjimenez@example.com,462,9
Mujer,200,212 heroes her,Thierry Mugler,Isabel,Gimenez,63,2024-01-23,ema57@example.com,733,14
Mujer,398,Q,Marc Jacobs,Natalia,Rubio,67,2024-02-22,mvicens@example.org,532,24
Mujer,697,Good Girl Supreme,Dior,Lorena,Lopez,54,2024-02-17,maxi05@example.org,182,18
Mujer,685,My Way Nectar,Marc Jacobs,Sandra,Luna,45,2024-01-04,bnino@example.org,616,10
Mujer,386,Femme intense,Georgio Armani,Pilar,Navarro,57,2024-01-26,colomemiliana@example.com,778,6
Mujer,162,Good Girl,Zadig & Voltaire,Nerea,Rodriguezi,63,2024-02-16,qaguirre@example.org,465,2
Mujer,658,My Way Intense,Zadig & Voltaire,Gloria,Lopez,35,2024-02-25,esperanza94@example.net,786,2
Mujer,476,Q, Lancome,Monica,Romero,53,2024-02-17,faustino37@example.com,572,1
Mujer,708,Black Opium green,Cacharel,Elena,Guzman,52,2024-01-12,fontruy@example.org,559,6
Mujer,636,Black Opium over red,Bad Boy Elixir,Patricia,Marin,38,2024-02-14,gaspar42@example.org,736,23
Mujer,327,Femme Parfum,Marc Jacobs,Natalia,Guzman,47,2024-01-20,expositojosue@example.net,52,2
Mujer,403,Paradoxe EDP,Prada,Lorena,Romero,27,2024-02-09,pastorcalatayud@example.net,101,20
Mujer,170,Yes I Am,Zadig & Voltaire,Lucia,Garcia,55,2024-01-23,julieta60@example.net,854,13
Mujer,707,Femme Intense,Cacharel,Carmen,Navarro,27,2024-01-21,penalverulises@example.net,427,16
Mujer,435,Imperatrice 3,Jean Paul Gaultier,Rocio,Fernandez,38,2024-02-16,felisaripoll@example.com,216,21
Mujer,488,Si Passione, Lancome,Carolina,Diaz,59,2024-01-01,antonia68@example.net,491,12
Mujer,463,Devotion,Cacharel,Cristina,Suarez,36,2024-01-27,nsalas@example.org,726,14
Mujer,679,Femme Intense,Marc Jacobs,Lucia,Herrera,18,2024-01-19,gayabenjamin@example.com,715,15
Mujer,671,La Belle Garden ,Cacharel,Vanessa,Alvarez,41,2024-02-01,eloyrosales@example.com,650,21
Mujer,94,Classique for her,Cacharel,Teresa,Ramos,51,2024-01-01,joan89@example.org,818,19
Mujer,219,Femme intense,Jimmy Choo,Beatriz,Rodriguezi,56,2024-01-16,fabiolacabeza@example.net,530,19
Mujer,326,The Scent Her,Dior,Silvia,Gutierrez,62,2024-02-18,ncerro@example.net,437,14
Mujer,500,L Interdir Rouge,Marc Jacobs,Monica,Diaz,27,2024-01-04,duranalondra@example.org,116,24
Mujer,217,Very Good Girl EDP,Zadig & Voltaire,Rocio,Dominguez,19,2024-02-11,chelo39@example.org,287,9
Mujer,259,La Petite Noire Rose,Dior,Maria,Perez,26,2024-01-23,amilcaralcala@example.org,339,25
Mujer,112,Femme Parfum,Thierry Mugler,Elena,Diaz,42,2024-02-09,evitallorente@example.com,34,11
Mujer,326,Libre EDT,Jimmy Choo,Raquel,Calvo,47,2024-01-17,jordaitziar@example.net,814,11
Mujer,374,Good Girl Supreme,Jean Paul Gaultier,Paula,Morales,37,2024-01-09,irma86@example.com,350,15
Mujer,510,Lady Million,Chloe,Teresa,Calvo,63,2024-01-28,maxiverdugo@example.org,830,5
Mujer,524,Paradoxe Intense,Jean Paul Gaultier,Carmen,Ortega,54,2024-01-29,ponceisaias@example.net,399,7
Mujer,553,La Belle Garden ,Bad Boy Elixir,Clara,Suarez,64,2024-01-19,ramossandra@example.org,706,6
Mujer,721,Q,Zadig & Voltaire,Ana,Suarez,66,2024-02-08,amarilis18@example.com,331,1
Mujer,624,Good Girl, Lancome,Beatriz,Romero,38,2024-02-18,querollara@example.com,576,5
Mujer,165,Q,Jimmy Choo,Adriana,Gonzalez del Olmo,33,2024-01-18,aureasala@example.net,235,20
Mujer,586,Black Opium extreme,Jimmy Choo,Marina,Iglesias,50,2024-01-19,rmayoral@example.com,679,7
Mujer,628,Devotion,Dior,Lorena,Rubio,19,2024-01-24,aitanafabra@example.org,770,11
Mujer,566,Paradoxe EDP,Cacharel,Luisa,Gonzalez del Olmo,43,2024-01-04,soleraaurea@example.net,882,10
Mujer,225,Femme intense,Marc Jacobs,Lucia,Ortiz,69,2024-01-09,ymartinez@example.org,738,8
Mujer,109,J Adore EDP, Lancome,Vanessa,Castillo,48,2024-02-10,elvira23@example.com,834,16
Mujer,356,Very Good Girl Glam,Adolfo Dominguez,Ana,Navarro,49,2024-02-09,jenriquez@example.org,471,14
Mujer,206,L Interdir Rouge,Chloe,Cristina,Calvo,68,2024-01-16,tono37@example.net,101,9
Mujer,602,La Belle Garden ,Chloe,Nuria,Serrano,64,2024-02-24,tiradonazaret@example.net,706,12
Mujer,251,Classique for her,Jean Paul Gaultier,Nerea,Romero,34,2024-01-04,cristiangodoy@example.net,259,19
Mujer,467,Olympea Solar,Cacharel,Silvia,Vázquez,36,2024-02-12,cristian11@example.net,127,12
Mujer,524,Femme intense,Dior,Clara,Ortiz,69,2024-01-19,tamayomelisa@example.net,346,23
Mujer,74,Black Opium over red,Thierry Mugler,Nuria,Vázquez,33,2024-02-05,pfrias@example.org,234,12
Mujer,442,Very Good Girl Glam,Jimmy Choo,Lucia,Herrera,29,2024-02-15,maribeluribe@example.org,826,11
Mujer,121,Black Opium green,Jimmy ChooCarolina Herrera,Monica,Dominguez,54,2024-01-09,candelas39@example.org,495,2
Mujer,105,La Vie Est Belle Intense, Lancome,Cristina,Ortega,70,2024-01-21,wcorrea@example.net,300,15
Mujer,624,Good Girl Blush,Georgio Armani,Verónica,Gonzalez del Olmo,19,2024-01-04,damianvives@example.net,587,22
Mujer,617,Femme intense,Dior,Marina,Montero,18,2024-02-10,duilio55@example.com,148,17
Mujer,533,Good Girl Supreme,Adolfo Dominguez,Teresa,Morales,67,2024-01-18,aroa01@example.org,319,3
Mujer,301,Good Girl,Cacharel,Esther,Ortega,30,2024-02-11,suarezascension@example.com,326,4
Mujer,454,Good Girl,Jimmy ChooCarolina Herrera,Esther,Iglesias,38,2024-02-14,barrancoamor@example.org,433,10
Mujer,516,Good Girl Blush,Adolfo Dominguez,Paula,Martinez,61,2024-01-31,sofialuis@example.net,568,9
Mujer,86,J Adore EDP,Jean Paul Gaultier,Silvia,Fernandez,23,2024-02-16,maria-teresa47@example.com,235,11
Mujer,194,La Belle Garden ,Marc Jacobs,Carmen,Lopez,39,2024-02-07,amandabaena@example.org,31,15
Mujer,527,Classique for her,Jean Paul Gaultier,Diana,Cortes,52,2024-02-26,nhigueras@example.com,193,24
Mujer,702,Rose Passion,Zadig & Voltaire,Laura,Santos,27,2024-01-12,bienvenidanunez@example.net,810,10
Mujer,568,Classique for her,Jimmy ChooCarolina Herrera,Paula,Torres,70,2024-02-03,mendezrodrigo@example.com,73,9
Mujer,342,Miss Dior, Lancome,Vanessa,Suarez,53,2024-01-22,rosellofeliciana@example.org,767,13
Mujer,126,Scandal Le Parfum,Zadig & Voltaire,Lucia,Gomez,46,2024-02-01,bejaranotoribio@example.org,161,8
Mujer,664,Black Opium over red,Georgio Armani,Julia,Ortiz,28,2024-02-27,ainaratoro@example.org,462,9
Mujer,560,Fleur D Oranger,Prada,Nerea,Rodriguezi,51,2024-01-02,ramisnereida@example.com,216,11
Mujer,527,Pure Musc,Cacharel,Verónica,Diaz,38,2024-01-24,qpolo@example.net,480,6
Mujer,699,My Way Le Parfum,Dior,Ana,Torres,39,2024-02-12,becerrarocio@example.org,103,24
Mujer,146,L Interdir Rouge,Jimmy ChooCarolina Herrera,Ana,Ramos,19,2024-01-29,artemiofuentes@example.net,460,1
Mujer,160,Poison EDP,Prada,Adriana,Marin,69,2024-01-23,chitamolins@example.com,474,19
Mujer,628,Pure Musc,Cacharel,Natalia,Fernandez,25,2024-01-01,rozasirene@example.org,799,8
Mujer,700,Very Good Girl EDP,Dior,Paula,Gutierrez,20,2024-01-26,abelladelia@example.org,536,3
Mujer,320,Olympea Solar,Adolfo Dominguez,Gloria,Ramos,55,2024-02-17,genoveva35@example.org,317,6
Mujer,421,La Vie Est Belle Intense,Jimmy Choo,Elena,Martinez,33,2024-01-23,maiteperello@example.org,343,18
Mujer,483,Daisy Love,Jean Paul Gaultier,Ana,Ramírez,41,2024-02-09,alonsojose-angel@example.com,519,10
Mujer,171,Divine, Lancome,Marina,Navarro,61,2024-01-18,galo40@example.net,878,15
Mujer,561,Libre Le Parfum,Zadig & Voltaire,Gloria,Martinez,21,2024-02-01,haroldogonzalez@example.net,398,9
Mujer,311,Femme intense, Lancome,Alicia,Diaz,69,2024-02-22,orianaalcala@example.net,110,22
Mujer,390,Paradoxe Intense,Cacharel,Rocio,Herrera,44,2024-01-09,abellaremedios@example.org,443,9
Mujer,229,Good Girl Supreme,Zadig & Voltaire,Rosa,Santos,40,2024-02-21,quirinoibarra@example.net,328,19
Mujer,397,La Petite Noire Rose,Cacharel,Maria,Gomez,33,2024-01-09,leocadiomoliner@example.org,845,9
Mujer,708,Libre Le Parfum,Zadig & Voltaire,Adriana,Guerrero,26,2024-01-26,lucioduenas@example.org,467,13
Mujer,473,Fleur D Oranger,Chloe,Luisa,Dominguez,25,2024-01-15,valeroaleman@example.net,208,18
Mujer,119,The Scent Her,Adolfo Dominguez,Sandra,Guerrero,22,2024-02-09,lmiranda@example.org,620,25
Mujer,705,Q, Lancome,Nerea,Perez,37,2024-01-31,carrionluciano@example.org,131,17
Mujer,743,Yes I Am,Jean Paul Gaultier,Beatriz,Diaz,55,2024-01-02,vinicio42@example.org,109,6
Mujer,604,Femme Intense,Adolfo Dominguez,Patricia,Ramos,29,2024-01-11,nsancho@example.org,272,19
Mujer,147,Black Opium over red,Chloe,Carolina,Fernandez,68,2024-01-26,marcia14@example.com,717,7
Mujer,147,The only one her,Chloe,Marta,Calvo,32,2024-01-23,fabregatgeraldo@example.net,542,21
Mujer,174,Imperatrice 3, Lancome,Marina,Luna,31,2024-01-07,josefinafernandez@example.net,813,25
Mujer,267,L Interdir Rouge, Lancome,Beatriz,Suarez,33,2024-01-19,galanvanesa@example.com,678,23
Mujer,354,Paradoxe Intense,Prada,Adriana,Santos,27,2024-02-13,arturojulia@example.com,394,7
Mujer,200,Femme Intense,Thierry Mugler,Luisa,Gimenez,33,2024-01-26,jose-carlos24@example.org,716,17
Mujer,97,Lady Million,Georgio Armani,Carmen,Castillo,37,2024-02-12,blasiniguez@example.net,852,15
Mujer,698,Paradoxe EDP,Zadig & Voltaire,Ana,Gomez,21,2024-02-01,qrovira@example.net,576,13
Mujer,110,J Adore Infinissime,Cacharel,Nerea,Castillo,36,2024-02-03,teofila63@example.org,813,18
Mujer,107,Daisy Love,Prada,Carolina,Dominguez,40,2024-01-30,manuel16@example.net,266,18
Mujer,554,Imperatrice 3,Georgio Armani,Carmen,Guzman,60,2024-02-23,alegreangelica@example.net,74,22
Mujer,575,Si Passione,Cacharel,Carolina,Garcia,67,2024-02-10,oprat@example.org,177,20
Mujer,198,Olympea Solar,Thierry Mugler,Gloria,Torres,31,2024-01-16,kbriones@example.net,635,12
Mujer,518,Good Girl, Lancome,Rocio,Fernandez,64,2024-01-10,fortunato20@example.net,403,1
Mujer,63,Imperatrice 3,Marc Jacobs,Carolina,Gimenez,68,2024-01-19,pacocuesta@example.com,795,2
Mujer,403,Black Opium green,Chloe,Carolina,Fernandez,39,2024-01-30,luzbernat@example.com,198,10
Mujer,94,Olympea Solar,Dior,Isabel,Guzman,41,2024-01-12,hbayon@example.org,58,10
Mujer,532,Si Passione, Lancome,Nuria,Nunez,61,2024-01-05,cverdu@example.org,535,14
Mujer,475,Libre EDT,Dior,Pilar,Perez,41,2024-01-15,lsolera@example.net,863,22
Mujer,683,Good Girl Supreme,Jimmy ChooCarolina Herrera,Lucia,Martinez,67,2024-02-12,bellidosilvio@example.net,589,1
Mujer,546,The only one her, Lancome,Cristina,Castillo,42,2024-01-23,maria-josemenendez@example.net,879,14
Mujer,174,Black Opium green,Chloe,Vanessa,Torres,33,2024-01-07,dimasropero@example.com,334,10
Mujer,430,Very Good Girl Glam,Jimmy Choo,Lorena,Serrano,62,2024-02-22,prudencia96@example.org,354,19
Mujer,314,Idole nectar,Adolfo Dominguez,Pilar,Guerrero,25,2024-01-13,nmachado@example.net,650,21
Mujer,83,Daisy Love,Dior,Pilar,Serrano,62,2024-02-13,amancio29@example.net,369,7
Mujer,651,Infusion de Figue,Jimmy Choo,Esther,Santos,40,2024-02-15,felicianaoller@example.org,731,17
Mujer,744,Good Girl Supreme,Prada,Rosa,Castillo,28,2024-01-14,valenzuelafilomena@example.com,305,22
Mujer,165,The Scent Her, Lancome,Vanessa,Iglesias,51,2024-01-26,catalina53@example.com,679,19
Mujer,292,212 heroes her, Lancome,Isabel,Medina,49,2024-01-16,evangelinaferrera@example.com,513,4
Mujer,292,The Scent Her,Georgio Armani,Gloria,Gomez,46,2024-01-30,parejamariano@example.com,609,14
Mujer,235,Alien her,Thierry Mugler,Julia,Ortega,45,2024-01-04,vilanovajulian@example.org,650,24
Mujer,430,Paradoxe Intense,Jimmy Choo,Leticia,Calvo,28,2024-02-16,godofredotena@example.com,535,15
Mujer,238,My Way Le Parfum,Dior,Sara,Torres,61,2024-01-21,nestoranglada@example.org,522,7
